PLAYER_ID,POSITION,SEASON
76578,G,2022-23
124,C,2022-23
2413,G,2022-23
1059,G,2022-23
76580,F,2022-23
1720,C,2022-23
76581,G,2022-23
76582,F,2022-23
76583,C,2022-23
76584,G,2022-23
76586,G,2022-23
76585,G,2022-23
1629029,F-G,2022-23
2039,G,2022-23
76587,F,2022-23
201595,C-F,2022-23
1628416,G,2022-23
1629652,G,2022-23
1630245,G,2022-23
1628422,G,2022-23
1629653,G,2022-23
200763,G,2022-23
76588,G,2022-23
76589,G,2022-23
76590,C,2022-23
428,G,2022-23
201962,G,2022-23
201604,G,2022-23
1629635,F,2022-23
76592,F,2022-23
202220,G,2022-23
76593,C,2022-23
76594,C,2022-23
1630288,G,2022-23
76595,F,2022-23
1628495,G,2022-23
1628408,G-F,2022-23
76596,F,2022-23
201609,G,2022-23
204054,G-F,2022-23
1068,C,2022-23
1630929,F,2022-23
1724,G,2022-23
76598,F,2022-23
76599,G,2022-23
203580,G,2022-23
17,G,2022-23
1041,G-F,2022-23
76603,F,2022-23
1542,C,2022-23
76604,C,2022-23
203083,C,2022-23
76623,G,2022-23
1630537,G,2022-23
1642505,G,2022-23
76605,G,2022-23
404,C,2022-23
76607,G,2022-23
201,C,2022-23
